Review_ID,Product,Category,Platform,Aspect,Aspect_Sentiment,Aspect_Compound,Clause
6680,Samsung Galaxy M14,Smartphone,Amazon,performance,Positive,0.2263,worth it base indeed action word carry issue slow performance
6686,Samsung Galaxy S22,Smartphone,Amazon,display,Positive,0.2263,worth it cost week others find stuff else end issue display flickering
6689,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Positive,0.4404,good what follow fill tv exactly medical sound issue battery draining fast
6691,Samsung Galaxy Book 2,Smartphone,Amazon,camera,Negative,-0.5267,bad relate rock care more issue camera quality is poor
6692,Samsung Galaxy M14,Smartphone,Amazon,camera,Negative,-0.296,worth it issue camera quality is poor
6700,Samsung Galaxy M53,Smartphone,Flipkart,battery,Negative,-0.6167,not great stage dream trial more issue battery draining fast
6703,Samsung Galaxy S22,Smartphone,Amazon,battery,Negative,-0.2023,worth it range become detail customer manager section issue charging problem
6705,Samsung Galaxy Book 2,Smartphone,Flipkart,battery,Positive,0.0516,good appear general and conference expert issue charging problem
6713,Samsung Galaxy S22,Smartphone,Flipkart,battery,Negative,-0.35,average officer describe raise decade bill agent end spend issue battery draining fast
6716,Samsung Galaxy A14,Smartphone,Flipkart,battery,Positive,0.4404,good heavy list power town already mrs
6718,Samsung Galaxy A54,Smartphone,Flipkart,camera,Positive,0.4404,good determine include picture position remain foreign family trip
6721,Samsung Galaxy M14,Smartphone,Amazon,camera,Negative,-0.296,worth it air spring without participant issue camera quality is poor
6723,Samsung Galaxy A34,Smartphone,Amazon,camera,Negative,-0.7502,not great language last all stay issue camera quality is poor
6725,Samsung Buds Live,Accessories,Amazon,display,Positive,0.5719,worth it film nice start offer plan sport issue display flickering
6733,Samsung Galaxy Book 2,Smartphone,Amazon,camera,Positive,0.4019,good force expect good century issue camera quality is poor
6735,Samsung Charger 25W,Accessories,Amazon,performance,Negative,-0.2249,not great night four size certainly material issue slow performance
6739,Samsung Galaxy Book 2,Smartphone,Flipkart,performance,Positive,0.5859,excellent protect husband note buy range difficult issue slow performance
6745,Samsung Galaxy A14,Smartphone,Amazon,battery,Positive,0.5719,worth it employee life nice second word hot music
6746,Samsung Galaxy A54,Smartphone,Amazon,battery,Negative,-0.0516,good business sister life travel individual issue camera quality is poor
6753,Samsung Charger 25W,Accessories,Amazon,performance,Negative,-0.5859,waste of money course past take alone issue slow performance
6757,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.1265,not great system show field approach matter clearly girl issue battery draining fast
6758,Samsung Galaxy A14,Smartphone,Amazon,battery,Negative,-0.2023,worth it consumer very old hot my type issue charging problem
6760,Samsung Buds Live,Accessories,Amazon,battery,Positive,0.4588,worth it leg well public production issue battery draining fast
6761,Samsung Buds 2,Accessories,Amazon,heating,Negative,-0.765,bad here lay hot show issue camera quality is poor
6762,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.4019,apply issue charging problem
6764,Samsung QLED TV,TV,Amazon,build_quality,Neutral,0.0,build quality feels premium
6766,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,camera,Negative,-0.6249,waste of money box people medical yard class fine address image issue camera quality is poor
6770,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,performance,Positive,0.4019,worth it attention show important already decision computer issue slow performance
6777,Samsung Galaxy S21 FE,Smartphone,Amazon,display,Positive,0.5719,excellent issue display flickering
6778,Samsung Charger 25W,Accessories,Amazon,performance,Negative,-0.6698,not great often data customer avoid floor issue slow performance
6779,Samsung Galaxy Book 3,Smartphone,Amazon,performance,Positive,0.3818,excellent drop hotel chair already issue slow performance
6788,Samsung Buds Live,Accessories,Amazon,battery,Negative,-0.35,waste of money close opportunity give within shoulder issue battery draining fast
6789,Samsung Galaxy Tab A8,Smartphone,Flipkart,camera,Negative,-0.765,bad model minute statement voice star people teach law issue camera quality is poor
6798,Samsung Charger 25W,Accessories,Amazon,battery,Positive,0.0516,good make card billion issue charging problem
6799,Samsung Galaxy A34,Smartphone,Amazon,performance,Positive,0.4404,good foreign page scene follow as artist ten training issue slow performance
6800,Samsung Buds 2,Accessories,Amazon,camera,Negative,-0.7502,not great issue camera quality is poor
6802,Samsung Buds 2,Accessories,Amazon,camera,Negative,-0.296,worth it issue camera quality is poor
6803,Samsung Buds Live,Accessories,Flipkart,battery,Positive,0.2263,worth it might quality voice standard issue battery draining fast
6805,Samsung Galaxy A54,Smartphone,Flipkart,sound,Positive,0.8225,worth it enter peace hand sound outside
6809,Samsung Galaxy S23,Smartphone,Flipkart,battery,Positive,0.5719,excellent issue battery draining fast
6810,Samsung Galaxy M53,Smartphone,Amazon,battery,Neutral,0.0,average customer practice east first power agent break
6811,Samsung Charger 25W,Accessories,Amazon,camera,Negative,-0.7502,not great issue camera quality is poor
6812,Samsung Galaxy Book 3,Smartphone,Flipkart,battery,Positive,0.4019,worth it benefit support piece certainly wrong tough issue charging problem
6813,Samsung Galaxy A34,Smartphone,Amazon,battery,Negative,-0.5994,bad open huge now teach issue charging problem
6814,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Negative,-0.3612,waste of money suddenly interest away former issue charging problem
6825,Samsung Galaxy S23,Smartphone,Amazon,display,Negative,-0.4215,waste of money act production soon issue display flickering
6830,Samsung Charger 25W,Accessories,Flipkart,camera,Negative,-0.7502,not great eat they someone explain down on light issue camera quality is poor
6832,Samsung Charger 25W,Accessories,Amazon,display,Positive,0.4404,good issue display flickering
6836,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,display,Positive,0.4588,good firm would matter process record issue display flickering
6846,Samsung Buds 2,Accessories,Flipkart,battery,Negative,-0.2023,worth it if appear try education responsibility player along issue charging problem
6850,Samsung Galaxy M34,Smartphone,Flipkart,performance,Negative,-0.5096,not great sister soon institution international government really issue slow performance
6858,Samsung Galaxy S22,Smartphone,Amazon,camera,Positive,0.1531,excellent issue camera quality is poor
6862,Samsung Galaxy A34,Smartphone,Amazon,display,Positive,0.4404,good issue display flickering
6869,Samsung Galaxy S23,Smartphone,Flipkart,camera,Negative,-0.7096,waste of money issue camera quality is poor
6871,Samsung Galaxy M53,Smartphone,Flipkart,display,Negative,-0.5423,bad world out me issue display flickering
6877,Samsung Galaxy S21 FE,Smartphone,Flipkart,camera,Negative,-0.6597,waste of money meet threat focus fine land mouth
6878,Samsung Galaxy S21 FE,Smartphone,Flipkart,battery,Negative,-0.5096,not great both also writer those power return hit
6880,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.5096,not great environment cover pick international real later issue battery draining fast
6886,Samsung Galaxy A14,Smartphone,Amazon,battery,Negative,-0.2023,worth it first choice between issue charging problem
6893,Samsung Galaxy Book 2,Smartphone,Flipkart,display,Positive,0.6249,worth it long how society structure since street enjoy treatment issue display flickering
6897,Samsung Buds Live,Accessories,Amazon,performance,Positive,0.4404,good issue slow performance
6900,Samsung Galaxy Book 2,Smartphone,Flipkart,display,Positive,0.5719,worth it strategy measure price detail true away window issue display flickering
6913,Samsung Galaxy M34,Smartphone,Amazon,battery,Negative,-0.35,not great sit determine lay hand determine issue battery draining fast
6915,Samsung Galaxy Tab A8,Smartphone,Flipkart,camera,Negative,-0.7096,waste of money issue camera quality is poor
6918,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.5096,not great issue battery draining fast
6927,Samsung Galaxy S23,Smartphone,Flipkart,battery,Negative,-0.35,close check issue battery draining fast
6936,Samsung Buds 2,Accessories,Flipkart,battery,Negative,-0.7579,average ago argue argue fast city issue charging problem
6943,Samsung Galaxy A54,Smartphone,Flipkart,battery,Negative,-0.7179,not great mind employee parent issue charging problem
6949,Samsung Galaxy M53,Smartphone,Amazon,connectivity,Neutral,0.0,average task decade so professional trade western network
6954,Samsung Galaxy A14,Smartphone,Amazon,display,Positive,0.2263,waste of money success vote really size between actually upon issue display flickering
6955,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Positive,0.7845,excellent difference pretty car green issue battery draining fast
6956,Samsung Galaxy M53,Smartphone,Flipkart,display,Positive,0.3818,excellent low response total man issue display flickering
6957,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,camera,Positive,0.1531,excellent issue camera quality is poor
6966,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.7779,not great something charge understand receive role crime continue
6972,Samsung Buds 2,Accessories,Flipkart,camera,Negative,-0.3612,waste of money kind person feel issue camera quality is poor
6980,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,sound,Negative,-0.5096,not great sound social in group tend born family
6984,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Negative,-0.4215,waste of money issue battery draining fast
6989,Samsung Galaxy S21 FE,Smartphone,Amazon,performance,Negative,-0.34,bad he religious computer across effort fine want issue slow performance
6991,Samsung Buds 2,Accessories,Amazon,performance,Positive,0.2263,worth it cell series image example tell serve issue slow performance
6994,Samsung Galaxy A54,Smartphone,Flipkart,battery,Negative,-0.35,average issue battery draining fast
7007,Samsung Galaxy M14,Smartphone,Flipkart,battery,Positive,0.1027,waste of money arrive life save quality need news
7010,Samsung Galaxy Tab A8,Smartphone,Amazon,performance,Negative,-0.5423,bad team perhaps expect around issue slow performance
7013,Samsung Galaxy M53,Smartphone,Amazon,battery,Negative,-0.35,average onto training game issue battery draining fast
7018,Samsung Galaxy A14,Smartphone,Amazon,display,Positive,0.4404,good issue display flickering
7019,Samsung Galaxy S23,Smartphone,Flipkart,camera,Positive,0.4404,good former building focus operation cell attention
7025,Samsung Galaxy S22,Smartphone,Flipkart,battery,Positive,0.2263,worth it charge method indicate chair ahead analysis
7031,Samsung Galaxy Book 3,Smartphone,Flipkart,display,Positive,0.5719,excellent issue display flickering
7037,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Negative,-0.5096,not great enough appear use specific issue slow performance
7040,Samsung QLED TV,TV,Flipkart,display,Positive,0.5859,amazing display quality
7042,Samsung Galaxy M34,Smartphone,Amazon,performance,Positive,0.8225,excellent beautiful mind quite stand up herself produce issue slow performance
7045,Samsung Galaxy S21 FE,Smartphone,Amazon,performance,Positive,0.4404,good table state that career issue slow performance
7049,Samsung Galaxy S22,Smartphone,Flipkart,battery,Positive,0.2263,worth it box power own along just
7055,Samsung Galaxy Book 2,Smartphone,Flipkart,battery,Negative,-0.6705,waste of money issue charging problem
7058,Samsung Galaxy M14,Smartphone,Flipkart,sound,Negative,-0.5423,bad sound data television blood ten visit
7062,Samsung Galaxy M14,Smartphone,Amazon,camera,Negative,-0.7502,not great four leg fall cause couple outside issue camera quality is poor
7066,Samsung Galaxy Book 3,Smartphone,Amazon,battery,Negative,-0.5096,not great issue battery draining fast
7067,Samsung Charger 25W,Accessories,Flipkart,display,Positive,0.4767,worth it protect food four job natural worry issue display flickering
7071,Samsung Galaxy M53,Smartphone,Flipkart,performance,Positive,0.4404,good find see everyone again issue slow performance
7081,Samsung Charger 25W,Accessories,Amazon,performance,Positive,0.128,average cell area glass defense her continue bar issue slow performance
7082,Samsung Galaxy Tab A8,Smartphone,Flipkart,performance,Negative,-0.35,average turn light later direction walk street fast issue slow performance
7086,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.2023,worth it issue charging problem
7090,Samsung Charger 25W,Accessories,Amazon,performance,Positive,0.2263,worth it know team list break study issue slow performance
7092,Samsung Galaxy S22,Smartphone,Amazon,battery,Positive,0.2263,worth it none different local pass power
